2016-03-04 8:30:47 - PHP Notice:  Undefined variable: wkget_timezone in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\vqmod\vqcache\vq2-system_storage_modification_catalog_view_theme_default_template_common_header.tpl on line 68
2016-03-04 14:09:54 - PHP Notice:  Undefined variable: wkget_timezone in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\vqmod\vqcache\vq2-system_storage_modification_catalog_view_theme_default_template_common_header.tpl on line 68
2016-03-04 8:40:33 - PHP Notice:  Undefined variable: wkget_timezone in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\vqmod\vqcache\vq2-system_storage_modification_catalog_view_theme_default_template_common_header.tpl on line 68
2016-03-04 8:41:38 - PHP Warning:  Invalid argument supplied for foreach() in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\admin\controller\extension\modification.php on line 458
2016-03-04 8:41:38 - PHP Warning:  Invalid argument supplied for foreach() in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\admin\controller\extension\modification.php on line 458
2016-03-04 8:41:38 - PHP Warning:  Invalid argument supplied for foreach() in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\admin\controller\extension\modification.php on line 458
2016-03-04 12:41:29 - PHP Warning:  rmdir(D:/INETPUB/VHOSTS/dsourz.com/httpdocs/system/storage/modification/catalog/view/theme/default/template): Directory not empty in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\admin\controller\extension\modification.php on line 105
2016-03-04 12:41:29 - PHP Warning:  rmdir(D:/INETPUB/VHOSTS/dsourz.com/httpdocs/system/storage/modification/catalog/view/theme/default): Directory not empty in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\admin\controller\extension\modification.php on line 105
2016-03-04 12:41:29 - PHP Warning:  rmdir(D:/INETPUB/VHOSTS/dsourz.com/httpdocs/system/storage/modification/catalog/view/theme): Directory not empty in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\admin\controller\extension\modification.php on line 105
2016-03-04 12:41:29 - PHP Warning:  rmdir(D:/INETPUB/VHOSTS/dsourz.com/httpdocs/system/storage/modification/catalog/view): Directory not empty in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\admin\controller\extension\modification.php on line 105
2016-03-04 12:41:30 - PHP Warning:  rmdir(D:/INETPUB/VHOSTS/dsourz.com/httpdocs/system/storage/modification/catalog/controller): Directory not empty in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\admin\controller\extension\modification.php on line 105
2016-03-04 12:41:30 - PHP Warning:  rmdir(D:/INETPUB/VHOSTS/dsourz.com/httpdocs/system/storage/modification/catalog): Directory not empty in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\admin\controller\extension\modification.php on line 105
2016-03-04 12:41:33 - PHP Warning:  fopen(D:/INETPUB/VHOSTS/dsourz.com/httpdocs/system/storage/modification/catalog/controller/common/header.php): failed to open stream: Permission denied in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\admin\controller\extension\modification.php on line 408
2016-03-04 12:41:33 - PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\admin\controller\extension\modification.php on line 410
2016-03-04 12:41:33 - PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\admin\controller\extension\modification.php on line 412
2016-03-04 12:41:33 - PHP Warning:  fopen(D:/INETPUB/VHOSTS/dsourz.com/httpdocs/system/storage/modification/catalog/controller/product/search.php): failed to open stream: Permission denied in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\admin\controller\extension\modification.php on line 408
2016-03-04 12:41:33 - PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\admin\controller\extension\modification.php on line 410
2016-03-04 12:41:33 - PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\admin\controller\extension\modification.php on line 412
